sale_date,product_id,customer_id,quantity,promo_flag
2024-05-01,132,6,294,0
2024-05-01,132,7,203,0
2024-05-01,132,8,295,0
2024-05-01,132,9,491,0
2024-05-01,132,10,380,0
2024-05-01,132,12,350,0
2024-05-01,132,13,157,0
2024-05-01,132,14,321,0
2024-05-01,132,15,227,0
2024-05-01,133,1,998,0
2024-05-01,133,3,661,0
2024-05-01,133,4,675,0
2024-05-01,133,5,384,0
2024-05-01,133,6,413,0
2024-05-01,133,7,384,0
2024-05-01,133,9,914,0
2024-05-01,133,10,736,0
2024-05-01,133,11,656,0
2024-05-01,133,12,519,0
2024-05-01,133,13,299,0
2024-05-01,133,14,482,0
2024-05-01,133,15,435,0
2024-05-01,134,1,886,0
2024-05-01,134,2,475,0
2024-05-01,134,3,641,0
2024-05-01,134,4,750,0
2024-05-01,134,5,428,1
2024-05-01,134,6,416,0
2024-05-01,134,7,356,0
2024-05-01,134,8,512,0
2024-05-01,134,9,924,0
2024-05-01,134,11,722,0
2024-05-01,134,12,588,0
2024-05-01,134,13,294,0
2024-05-01,134,14,479,0
2024-05-01,134,15,403,0
2024-05-01,135,1,1019,0
2024-05-01,135,2,526,0
2024-05-01,135,3,681,0
2024-05-01,135,4,672,0
2024-05-01,135,5,374,0
2024-05-01,135,6,385,0
2024-05-01,135,7,362,0
2024-05-01,135,8,447,0
2024-05-01,135,9,805,0
2024-05-01,135,11,620,0
2024-05-01,135,12,595,0
2024-05-01,135,13,319,0
2024-05-01,135,14,478,0
2024-05-01,135,15,368,0
2024-05-01,136,1,1051,0
2024-05-01,136,2,498,0
2024-05-01,136,4,629,0
2024-05-01,136,6,409,0
2024-05-01,136,7,477,1
2024-05-01,136,8,448,0
2024-05-01,136,9,848,0
2024-05-01,136,10,1055,1
2024-05-01,136,11,665,0
2024-05-01,136,12,591,0
2024-05-01,136,13,293,0
2024-05-01,136,14,433,0
2024-05-01,136,15,579,1
2024-05-01,137,1,1047,0
2024-05-01,137,2,520,0
2024-05-01,137,3,632,0
2024-05-01,137,4,647,0
2024-05-01,137,5,338,0
2024-05-01,137,6,461,0
2024-05-01,137,7,348,0
2024-05-01,137,8,507,0
2024-05-01,137,9,795,0
2024-05-01,137,10,740,0
2024-05-01,137,11,630,0
2024-05-01,137,12,584,0
2024-05-01,137,13,396,1
2024-05-01,137,14,462,0
2024-05-01,137,15,364,0
2024-05-01,138,1,932,0
2024-05-01,138,2,480,0
2024-05-01,138,4,652,0
2024-05-01,138,5,329,0
2024-05-01,138,6,484,0
2024-05-01,138,7,407,0
2024-05-01,138,8,552,1
2024-05-01,138,9,755,0
2024-05-01,138,10,617,0
2024-05-01,138,11,601,0
2024-05-01,138,12,604,0
2024-05-01,138,13,303,0
2024-05-01,138,14,478,0
2024-05-01,138,15,541,1
2024-05-01,140,1,931,0
2024-05-01,140,2,733,1
2024-05-01,140,3,665,0
2024-05-01,140,4,729,0
2024-05-01,140,5,338,0
2024-05-01,140,6,419,0
2024-05-01,140,7,350,0
2024-05-01,140,8,416,0
2024-05-01,140,9,775,0
2024-05-01,140,10,655,0
2024-05-01,140,11,990,1
2024-05-01,140,12,711,1
2024-05-01,140,13,265,0
2024-05-01,140,14,532,0
2024-05-01,140,15,415,0
2024-06-01,101,1,1423,0
2024-06-01,101,2,663,0
2024-06-01,101,3,869,0
2024-06-01,101,4,929,0
2024-06-01,101,5,507,0
2024-06-01,101,6,634,0
2024-06-01,101,7,550,0
2024-06-01,101,8,688,0
2024-06-01,101,9,1068,0
2024-06-01,101,10,876,0
2024-06-01,101,11,1411,1
2024-06-01,101,12,786,0
2024-06-01,101,13,442,0
2024-06-01,101,14,723,0
2024-06-01,101,15,785,1
2024-06-01,102,1,1498,0
2024-06-01,102,2,721,0
2024-06-01,102,3,883,0
2024-06-01,102,4,853,0
2024-06-01,102,5,694,1
2024-06-01,102,6,560,0
2024-06-01,102,7,591,0
2024-06-01,102,8,866,1
2024-06-01,102,9,1102,0
2024-06-01,102,10,944,0
2024-06-01,102,11,1026,0
2024-06-01,102,12,800,0
2024-06-01,102,13,417,0
2024-06-01,102,14,752,0
2024-06-01,102,15,830,1
2024-06-01,103,1,1396,0
2024-06-01,103,2,650,0
2024-06-01,103,3,881,0
2024-06-01,103,4,1227,1
2024-06-01,103,5,461,0
2024-06-01,103,6,620,0
2024-06-01,103,7,596,0
2024-06-01,103,8,672,0
2024-06-01,103,9,1062,0
2024-06-01,103,10,971,0
2024-06-01,103,11,905,0
2024-06-01,103,12,822,0
2024-06-01,103,13,436,0
2024-06-01,103,14,737,0
2024-06-01,103,15,840,1
2024-06-01,104,1,1412,0
2024-06-01,104,2,720,0
2024-06-01,104,3,1007,0
2024-06-01,104,4,1405,1
2024-06-01,104,5,532,0
2024-06-01,104,6,575,0
2024-06-01,104,7,504,0
2024-06-01,104,8,675,0
2024-06-01,104,9,1169,0
2024-06-01,104,10,862,0
2024-06-01,104,11,925,0
2024-06-01,104,12,904,0
2024-06-01,104,13,465,0
2024-06-01,104,14,924,1
2024-06-01,104,15,609,0
2024-06-01,105,1,1431,0
2024-06-01,105,2,765,0
2024-06-01,105,3,840,0
2024-06-01,105,5,491,0
2024-06-01,105,6,640,0
2024-06-01,105,7,492,0
2024-06-01,105,8,616,0
2024-06-01,105,9,1188,0
2024-06-01,105,10,856,0
2024-06-01,105,11,1467,1
2024-06-01,105,12,723,0
2024-06-01,105,13,442,0
2024-06-01,105,14,671,0
2024-06-01,105,15,631,0
2024-06-01,106,1,1509,0
2024-06-01,106,2,617,0
2024-06-01,106,3,821,0
2024-06-01,106,4,1020,0
2024-06-01,106,5,534,0
2024-06-01,106,6,651,0
2024-06-01,106,7,551,0
2024-06-01,106,8,637,0
2024-06-01,106,9,1326,0
2024-06-01,106,10,1126,1
2024-06-01,106,11,948,0
2024-06-01,106,12,842,0
2024-06-01,106,13,459,0
2024-06-01,106,14,758,0
2024-06-01,106,15,548,0
2024-06-01,108,1,1371,0
2024-06-01,108,2,691,0
2024-06-01,108,3,865,0
2024-06-01,108,4,1054,0
2024-06-01,108,5,473,0
2024-06-01,108,6,578,0
2024-06-01,108,7,483,0
2024-06-01,108,8,597,0
2024-06-01,108,9,1271,0
2024-06-01,108,10,951,0
2024-06-01,108,11,877,0
2024-06-01,108,12,739,0
2024-06-01,108,13,459,0
2024-06-01,108,14,722,0
2024-06-01,108,15,609,0
2024-06-01,109,1,1010,0
2024-06-01,109,2,470,0
2024-06-01,109,3,1249,1
2024-06-01,109,4,641,0
2024-06-01,109,5,422,0
2024-06-01,109,6,809,1
2024-06-01,109,7,374,0
2024-06-01,109,8,508,0
2024-06-01,109,9,813,0
2024-06-01,109,10,691,0
2024-06-01,109,11,758,0
2024-06-01,109,12,612,0
2024-06-01,109,13,326,0
2024-06-01,109,14,486,0
2024-06-01,109,15,926,1
2024-06-01,110,1,994,0
2024-06-01,110,2,562,0
2024-06-01,110,3,617,0
2024-06-01,110,4,740,0
2024-06-01,110,6,847,1
2024-06-01,110,7,423,0
2024-06-01,110,8,456,0
2024-06-01,110,9,925,0
2024-06-01,110,10,661,0
2024-06-01,110,11,1400,1
2024-06-01,110,12,609,0
2024-06-01,110,13,319,0
2024-06-01,110,14,959,1
2024-06-01,110,15,814,1
2024-06-01,111,1,2031,1
2024-06-01,111,2,461,0
2024-06-01,111,3,717,0
2024-06-01,111,4,1362,1
2024-06-01,111,6,463,0
2024-06-01,111,7,381,0
2024-06-01,111,9,911,0
2024-06-01,111,10,677,0
2024-06-01,111,11,728,0
2024-06-01,111,12,619,0
2024-06-01,111,13,294,0
2024-06-01,111,14,1018,1
2024-06-01,111,15,835,1
2024-06-01,112,1,1065,0
2024-06-01,112,2,521,0
2024-06-01,112,3,599,0
2024-06-01,112,5,352,0
2024-06-01,112,6,889,1
2024-06-01,112,7,392,0
2024-06-01,112,8,507,0
2024-06-01,112,9,969,0
2024-06-01,112,10,1262,1
2024-06-01,112,11,638,0
2024-06-01,112,12,1096,1
2024-06-01,112,13,636,1
2024-06-01,112,14,500,0
2024-06-01,112,15,864,1
2024-06-01,113,1,1033,0
2024-06-01,113,2,527,0
2024-06-01,113,3,639,0
2024-06-01,113,4,1356,1
2024-06-01,113,5,762,1
2024-06-01,113,6,422,0
2024-06-01,113,7,690,1
2024-06-01,113,8,520,0
2024-06-01,113,9,1574,1
2024-06-01,113,10,626,0
2024-06-01,113,11,734,0
2024-06-01,113,12,620,0
2024-06-01,113,13,298,0
2024-06-01,113,14,501,0
2024-06-01,114,1,1618,1
2024-06-01,114,2,961,1
2024-06-01,114,3,1272,1
2024-06-01,114,5,369,0
2024-06-01,114,6,418,0
2024-06-01,114,7,421,0
2024-06-01,114,8,497,0
2024-06-01,114,9,894,0
2024-06-01,114,10,1413,1
2024-06-01,114,11,780,0
2024-06-01,114,12,648,0
2024-06-01,114,13,534,1
2024-06-01,114,14,1013,1
2024-06-01,116,1,1045,0
2024-06-01,116,2,529,0
2024-06-01,116,3,710,0
2024-06-01,116,4,1483,1
2024-06-01,116,5,363,0
2024-06-01,116,6,443,0
2024-06-01,116,7,732,1
2024-06-01,116,8,889,1
2024-06-01,116,9,950,0
2024-06-01,116,10,699,0
2024-06-01,116,11,704,0
2024-06-01,116,12,626,0
2024-06-01,116,13,334,0
2024-06-01,116,14,534,0
2024-06-01,116,15,936,1
2024-06-01,117,1,799,0
2024-06-01,117,2,446,0
2024-06-01,117,3,532,0
2024-06-01,117,4,801,1
2024-06-01,117,5,295,0
2024-06-01,117,6,397,0
2024-06-01,117,7,331,0
2024-06-01,117,8,360,0
2024-06-01,117,9,706,0
2024-06-01,117,10,614,0
2024-06-01,117,11,497,0
2024-06-01,117,12,476,0
2024-06-01,117,13,232,0
2024-06-01,117,14,536,1
2024-06-01,117,15,335,0
2024-06-01,118,1,728,0
2024-06-01,118,2,368,0
2024-06-01,118,3,515,0
2024-06-01,118,4,520,0
2024-06-01,118,5,299,0
2024-06-01,118,6,349,0
2024-06-01,118,7,339,0
2024-06-01,118,8,337,0
2024-06-01,118,9,762,0
2024-06-01,118,10,554,0
2024-06-01,118,11,549,0
2024-06-01,118,12,501,0
2024-06-01,118,13,264,0
2024-06-01,118,14,439,0
2024-06-01,118,15,304,0
2024-06-01,119,2,427,0
2024-06-01,119,3,509,0
2024-06-01,119,4,554,0
2024-06-01,119,5,322,0
2024-06-01,119,6,362,0
2024-06-01,119,7,339,0
2024-06-01,119,8,407,0
2024-06-01,119,9,747,0
2024-06-01,119,10,514,0
2024-06-01,119,11,577,0
2024-06-01,119,12,424,0
2024-06-01,119,13,238,0
2024-06-01,119,14,500,1
2024-06-01,119,15,314,0
2024-06-01,120,1,796,0
2024-06-01,120,2,379,0
2024-06-01,120,3,518,0
2024-06-01,120,4,632,1
2024-06-01,120,5,301,0
2024-06-01,120,6,334,0
2024-06-01,120,7,297,0
2024-06-01,120,8,559,1
2024-06-01,120,9,672,0
2024-06-01,120,10,539,0
2024-06-01,120,11,544,0
2024-06-01,120,12,505,0
2024-06-01,120,13,266,0
2024-06-01,120,14,426,0
2024-06-01,120,15,439,1
2024-06-01,121,1,737,0
2024-06-01,121,2,524,1
2024-06-01,121,3,573,0
2024-06-01,121,4,616,0
2024-06-01,121,5,333,0
2024-06-01,121,7,312,0
2024-06-01,121,9,633,0
2024-06-01,121,11,585,0
2024-06-01,121,12,498,0
2024-06-01,121,13,223,0
2024-06-01,121,14,433,0
2024-06-01,121,15,310,0
2024-06-01,122,1,831,0
2024-06-01,122,2,397,0
2024-06-01,122,3,504,0
2024-06-01,122,4,570,0
2024-06-01,122,5,350,1
2024-06-01,122,6,398,0
2024-06-01,122,7,322,0
2024-06-01,122,8,382,0
2024-06-01,122,10,539,0
2024-06-01,122,11,566,0
2024-06-01,122,12,490,0
2024-06-01,122,13,369,1
2024-06-01,122,14,375,0
2024-06-01,122,15,374,0
2024-06-01,124,1,719,0
2024-06-01,124,2,416,0
2024-06-01,124,3,535,0
2024-06-01,124,4,532,0
2024-06-01,124,5,322,0
2024-06-01,124,6,381,0
2024-06-01,124,7,281,0
2024-06-01,124,8,411,0
2024-06-01,124,9,733,0
2024-06-01,124,10,658,1
2024-06-01,124,11,501,0
2024-06-01,124,13,269,0
2024-06-01,124,14,428,0
2024-06-01,124,15,326,0
2024-06-01,125,2,303,0
2024-06-01,125,4,540,1
2024-06-01,125,6,238,0
2024-06-01,125,7,238,0
2024-06-01,125,8,280,0
2024-06-01,125,9,486,0
2024-06-01,125,10,580,1
2024-06-01,125,11,368,0
2024-06-01,125,12,375,0
2024-06-01,125,13,156,0
2024-06-01,125,14,307,0
2024-06-01,125,15,237,0
2024-06-01,126,1,524,0
2024-06-01,126,2,264,0
2024-06-01,126,3,395,0
2024-06-01,126,4,451,0
2024-06-01,126,5,204,0
2024-06-01,126,6,274,0
2024-06-01,126,7,216,0
2024-06-01,126,8,249,0
2024-06-01,126,9,559,0
2024-06-01,126,10,364,0
2024-06-01,126,12,360,0
2024-06-01,126,13,186,0
2024-06-01,126,14,265,0
2024-06-01,126,15,231,0
2024-06-01,127,1,534,0
2024-06-01,127,2,287,0
2024-06-01,127,3,412,0
2024-06-01,127,4,425,0
2024-06-01,127,5,221,0
2024-06-01,127,6,283,0
2024-06-01,127,7,222,0
2024-06-01,127,8,292,0
2024-06-01,127,9,446,0
2024-06-01,127,10,612,1
2024-06-01,127,11,582,1
2024-06-01,127,12,330,0
2024-06-01,127,13,196,0
2024-06-01,127,14,319,0
2024-06-01,128,1,606,0
2024-06-01,128,2,409,1
2024-06-01,128,3,345,0
2024-06-01,128,4,364,0
2024-06-01,128,5,284,1
2024-06-01,128,6,243,0
2024-06-01,128,7,238,0
2024-06-01,128,8,265,0
2024-06-01,128,9,480,0
2024-06-01,128,10,360,0
2024-06-01,128,11,359,0
2024-06-01,128,12,378,0
2024-06-01,128,13,194,0
2024-06-01,128,14,290,0
2024-06-01,128,15,245,0
2024-06-01,129,1,538,0
2024-06-01,129,2,270,0
2024-06-01,129,3,416,0
2024-06-01,129,4,391,0
2024-06-01,129,5,203,0
2024-06-01,129,6,244,0
2024-06-01,129,7,337,1
2024-06-01,129,9,453,0
2024-06-01,129,10,386,0
2024-06-01,129,11,361,0
2024-06-01,129,12,353,0
2024-06-01,129,13,157,0
2024-06-01,129,14,261,0
2024-06-01,129,15,238,0
2024-06-01,130,1,609,0
2024-06-01,130,2,264,0
2024-06-01,130,3,348,0
2024-06-01,130,4,418,0
2024-06-01,130,5,240,0
2024-06-01,130,6,261,0
2024-06-01,130,7,345,1
2024-06-01,130,8,293,0
2024-06-01,130,9,508,0
2024-06-01,130,10,447,0
2024-06-01,130,11,391,0
2024-06-01,130,12,341,0
2024-06-01,130,13,172,0
2024-06-01,130,14,265,0
2024-06-01,130,15,244,0
2024-06-01,132,1,629,0
2024-06-01,132,2,312,0
2024-06-01,132,3,558,1
2024-06-01,132,4,396,0
2024-06-01,132,5,235,0
2024-06-01,132,6,248,0
2024-06-01,132,7,207,0
2024-06-01,132,8,245,0
2024-06-01,132,9,549,0
2024-06-01,132,10,392,0
2024-06-01,132,11,395,0
2024-06-01,132,12,327,0
2024-06-01,132,13,181,0
2024-06-01,132,14,278,0
2024-06-01,132,15,329,1
2024-06-01,133,1,1011,0
2024-06-01,133,2,515,0
2024-06-01,133,3,822,0
2024-06-01,133,4,1227,1
2024-06-01,133,5,400,0
2024-06-01,133,6,574,0
2024-06-01,133,7,440,0
2024-06-01,133,8,683,1
2024-06-01,133,9,876,0
2024-06-01,133,10,873,0
2024-06-01,133,11,789,0
2024-06-01,133,13,359,0
2024-06-01,133,14,519,0
2024-06-01,134,1,1184,0
2024-06-01,134,2,593,0
2024-06-01,134,3,677,0
2024-06-01,134,4,847,0
2024-06-01,134,5,422,0
2024-06-01,134,6,471,0
2024-06-01,134,7,463,0
2024-06-01,134,8,773,1
2024-06-01,134,10,756,0
2024-06-01,134,11,840,0
2024-06-01,134,12,620,0
2024-06-01,134,13,374,0
2024-06-01,134,14,563,0
2024-06-01,134,15,689,1
2024-06-01,135,1,1254,0
2024-06-01,135,2,636,0
2024-06-01,135,3,690,0
2024-06-01,135,4,886,0
2024-06-01,135,5,381,0
2024-06-01,135,6,733,1
2024-06-01,135,7,458,0
2024-06-01,135,8,518,0
2024-06-01,135,9,1049,0
2024-06-01,135,10,776,0
2024-06-01,135,11,802,0
2024-06-01,135,12,708,0
2024-06-01,135,13,354,0
2024-06-01,135,14,645,0
2024-06-01,135,15,493,0
2024-06-01,136,1,1126,0
2024-06-01,136,2,515,0
2024-06-01,136,3,666,0
2024-06-01,136,4,746,0
2024-06-01,136,5,399,0
2024-06-01,136,6,570,0
2024-06-01,136,7,476,0
2024-06-01,136,8,474,0
2024-06-01,136,9,935,0
2024-06-01,136,10,854,0
2024-06-01,136,11,744,0
2024-06-01,136,12,598,0
2024-06-01,136,13,370,0
2024-06-01,136,14,554,0
2024-06-01,136,15,447,0
2024-06-01,137,1,1166,0
2024-06-01,137,2,581,0
2024-06-01,137,3,836,0
2024-06-01,137,4,802,0
2024-06-01,137,5,608,1
2024-06-01,137,6,555,0
2024-06-01,137,7,448,0
2024-06-01,137,8,485,0
2024-06-01,137,9,1009,0
2024-06-01,137,11,713,0
2024-06-01,137,12,617,0
2024-06-01,137,13,332,0
2024-06-01,137,14,548,0
2024-06-01,137,15,508,0
2024-06-01,138,1,1170,0
2024-06-01,138,2,588,0
2024-06-01,138,3,679,0
2024-06-01,138,4,724,0
2024-06-01,138,5,389,0
2024-06-01,138,6,555,0
2024-06-01,138,7,391,0
2024-06-01,138,9,1328,1
2024-06-01,138,10,848,0
2024-06-01,138,11,1037,1
2024-06-01,138,12,1094,1
2024-06-01,138,13,348,0
2024-06-01,138,14,635,0
2024-06-01,138,15,599,1
2024-06-01,140,1,1023,0
2024-06-01,140,2,532,0
2024-06-01,140,3,709,0
2024-06-01,140,4,770,0
2024-06-01,140,5,456,0
2024-06-01,140,6,501,0
2024-06-01,140,7,462,0
2024-06-01,140,8,523,0
2024-06-01,140,9,942,0
2024-06-01,140,10,788,0
2024-06-01,140,11,841,0
2024-06-01,140,12,694,0
2024-06-01,140,13,333,0
2024-06-01,140,14,657,1
2024-06-01,140,15,453,0
2024-07-01,101,1,1517,0
2024-07-01,101,2,839,1
2024-07-01,101,3,815,0
2024-07-01,101,4,1032,0
2024-07-01,101,5,460,0
2024-07-01,101,6,665,0
2024-07-01,101,7,521,0
2024-07-01,101,8,588,0
2024-07-01,101,9,1305,0
2024-07-01,101,10,1341,1
2024-07-01,101,11,920,0
2024-07-01,101,12,819,0
2024-07-01,101,13,379,0
2024-07-01,101,14,678,0
2024-07-01,101,15,596,0
2024-07-01,102,1,1499,0
2024-07-01,102,2,666,0
2024-07-01,102,3,808,0
2024-07-01,102,4,1317,1
2024-07-01,102,5,553,0
2024-07-01,102,6,593,0
2024-07-01,102,7,561,0
2024-07-01,102,8,723,0
2024-07-01,102,9,1228,0
2024-07-01,102,13,435,0
2024-07-01,102,14,646,0
2024-07-01,102,15,632,0
2024-07-01,103,1,1485,0
2024-07-01,103,2,618,0
2024-07-01,103,3,1228,1
2024-07-01,103,4,891,0
2024-07-01,103,5,475,0
2024-07-01,103,6,679,0
2024-07-01,103,7,528,0
2024-07-01,103,8,663,0
2024-07-01,103,9,1144,0
2024-07-01,103,10,902,0
2024-07-01,103,11,1426,1
2024-07-01,103,12,762,0
2024-07-01,103,14,815,1
2024-07-01,103,15,522,0
2024-07-01,104,1,1373,0
2024-07-01,104,2,651,0
2024-07-01,104,3,910,0
2024-07-01,104,4,936,0
2024-07-01,104,5,523,0
2024-07-01,104,6,588,0
2024-07-01,104,7,583,0
2024-07-01,104,8,709,0
2024-07-01,104,9,1308,0
2024-07-01,104,10,1307,1
2024-07-01,104,11,865,0
2024-07-01,104,12,820,0
2024-07-01,104,13,491,1
2024-07-01,104,14,685,0
2024-07-01,104,15,590,0
2024-07-01,105,1,1343,0
2024-07-01,105,2,757,0
2024-07-01,105,3,1078,1
2024-07-01,105,5,537,0
2024-07-01,105,6,562,0
2024-07-01,105,7,506,0
2024-07-01,105,8,627,0
2024-07-01,105,9,1262,0
2024-07-01,105,10,1002,0
2024-07-01,105,11,1055,0
2024-07-01,105,12,735,0
2024-07-01,105,13,380,0
2024-07-01,105,15,532,0
2024-07-01,106,1,2051,1
2024-07-01,106,2,695,0
2024-07-01,106,3,823,0
2024-07-01,106,4,1081,0
2024-07-01,106,5,480,0
2024-07-01,106,6,860,1
2024-07-01,106,7,598,0
2024-07-01,106,8,629,0
2024-07-01,106,10,1046,0
2024-07-01,106,11,1054,0
2024-07-01,106,12,856,0
2024-07-01,106,13,653,1
2024-07-01,106,14,698,0
2024-07-01,106,15,642,0
2024-07-01,108,1,1264,0
2024-07-01,108,2,758,0
2024-07-01,108,3,996,0
2024-07-01,108,4,974,0
2024-07-01,108,5,570,0
2024-07-01,108,6,695,0
2024-07-01,108,7,698,1
2024-07-01,108,8,643,0
2024-07-01,108,9,1134,0
2024-07-01,108,10,999,0
2024-07-01,108,11,1069,0
2024-07-01,108,12,781,0
2024-07-01,108,13,368,0
2024-07-01,108,15,515,0
2024-07-01,109,1,1033,0
2024-07-01,109,3,628,0
2024-07-01,109,4,751,0
2024-07-01,109,5,785,1
2024-07-01,109,6,407,0
2024-07-01,109,7,377,0
2024-07-01,109,8,466,0
2024-07-01,109,9,1528,1
2024-07-01,109,10,728,0
2024-07-01,109,11,732,0
2024-07-01,109,12,1107,1
2024-07-01,109,13,313,0
2024-07-01,109,14,555,0
2024-07-01,109,15,765,1
2024-07-01,110,1,988,0
2024-07-01,110,2,486,0
2024-07-01,110,4,692,0
2024-07-01,110,5,362,0
2024-07-01,110,6,412,0
2024-07-01,110,7,371,0
2024-07-01,110,8,463,0
2024-07-01,110,10,691,0
2024-07-01,110,13,291,0
2024-07-01,110,14,507,0
2024-07-01,110,15,880,1
2024-07-01,111,1,1658,1
2024-07-01,111,2,464,0
2024-07-01,111,3,631,0
2024-07-01,111,4,622,0
2024-07-01,111,5,345,0
2024-07-01,111,7,647,1
2024-07-01,111,8,468,0
2024-07-01,111,10,778,0
2024-07-01,111,11,709,0
2024-07-01,111,12,649,0
2024-07-01,111,13,314,0
2024-07-01,111,14,528,0
2024-07-01,111,15,425,0
2024-07-01,112,1,1035,0
2024-07-01,112,2,517,0
2024-07-01,112,3,600,0
2024-07-01,112,4,626,0
2024-07-01,112,5,336,0
2024-07-01,112,6,496,0
2024-07-01,112,7,897,1
2024-07-01,112,8,449,0
2024-07-01,112,9,946,0
2024-07-01,112,10,732,0
2024-07-01,112,11,1338,1
2024-07-01,112,12,629,0
2024-07-01,112,13,583,1
2024-07-01,112,14,527,0
2024-07-01,112,15,437,0
2024-07-01,113,1,1061,0
2024-07-01,113,2,1028,1
2024-07-01,113,3,647,0
2024-07-01,113,5,614,1
2024-07-01,113,6,481,0
2024-07-01,113,7,412,0
2024-07-01,113,8,437,0
2024-07-01,113,9,855,0
2024-07-01,113,11,1287,1
2024-07-01,113,12,647,0
2024-07-01,113,13,318,0
2024-07-01,113,14,518,0
2024-07-01,113,15,759,1
2024-07-01,114,1,2175,1
2024-07-01,114,2,513,0
2024-07-01,114,3,1475,1
2024-07-01,114,4,713,0
2024-07-01,114,6,498,0
2024-07-01,114,7,422,0
2024-07-01,114,8,458,0
2024-07-01,114,9,796,0
2024-07-01,114,11,629,0
2024-07-01,114,13,276,0
2024-07-01,114,14,488,0
2024-07-01,114,15,463,0
2024-07-01,116,1,892,0
2024-07-01,116,2,446,0
2024-07-01,116,3,731,0
2024-07-01,116,4,631,0
2024-07-01,116,5,801,1
2024-07-01,116,6,798,1
2024-07-01,116,7,357,0
2024-07-01,116,8,523,0
2024-07-01,116,9,816,0
2024-07-01,116,11,735,0
2024-07-01,116,12,1387,1
2024-07-01,116,13,273,0
2024-07-01,116,14,481,0
2024-07-01,117,2,380,0
2024-07-01,117,3,573,0
2024-07-01,117,6,355,0
2024-07-01,117,7,321,0
2024-07-01,117,8,541,1
2024-07-01,117,9,618,0
2024-07-01,117,10,605,0
2024-07-01,117,11,536,0
2024-07-01,117,13,220,0
2024-07-01,117,14,423,0
2024-07-01,117,15,289,0
2024-07-01,118,1,694,0
2024-07-01,118,2,344,0
2024-07-01,118,3,483,0
2024-07-01,118,4,545,0
2024-07-01,118,5,388,1
2024-07-01,118,6,340,0
2024-07-01,118,7,319,0
2024-07-01,118,8,350,0
2024-07-01,118,9,639,0
2024-07-01,118,10,484,0
2024-07-01,118,11,560,0
2024-07-01,118,12,424,0
2024-07-01,118,13,250,0
2024-07-01,118,14,425,0
2024-07-01,118,15,342,0
2024-07-01,119,1,701,0
2024-07-01,119,2,490,1
2024-07-01,119,3,690,1
2024-07-01,119,4,533,0
2024-07-01,119,6,346,0
2024-07-01,119,8,355,0
2024-07-01,119,10,597,0
2024-07-01,119,11,556,0
2024-07-01,119,12,501,0
2024-07-01,119,13,249,0
2024-07-01,119,14,489,1
2024-07-01,119,15,355,0
2024-07-01,120,1,787,0
2024-07-01,120,2,355,0
2024-07-01,120,3,567,0
2024-07-01,120,4,856,1
2024-07-01,120,5,299,0
2024-07-01,120,6,362,0
2024-07-01,120,7,324,0
2024-07-01,120,8,335,0
2024-07-01,120,9,639,0
2024-07-01,120,10,534,0
2024-07-01,120,11,542,0
2024-07-01,120,12,415,0
2024-07-01,120,13,242,0
2024-07-01,120,14,541,1
2024-07-01,120,15,297,0
2024-07-01,121,1,795,0
2024-07-01,121,3,776,1
2024-07-01,121,4,683,1
2024-07-01,121,5,278,0
2024-07-01,121,6,339,0
2024-07-01,121,7,292,0
2024-07-01,121,9,634,0
2024-07-01,121,10,584,0
2024-07-01,121,11,594,0
2024-07-01,121,12,497,0
2024-07-01,121,13,244,0
2024-07-01,121,14,407,0
2024-07-01,121,15,515,1
2024-07-01,122,2,387,0
2024-07-01,122,3,525,0
2024-07-01,122,4,592,0
2024-07-01,122,6,394,0
2024-07-01,122,9,677,0
2024-07-01,122,10,531,0
2024-07-01,122,11,548,0
2024-07-01,122,13,232,0
2024-07-01,122,14,376,0
2024-07-01,122,15,348,0
2024-07-01,124,1,819,0
2024-07-01,124,2,408,0
2024-07-01,124,3,496,0
2024-07-01,124,4,568,0
2024-07-01,124,5,290,0
2024-07-01,124,6,320,0
2024-07-01,124,7,297,0
2024-07-01,124,8,347,0
2024-07-01,124,9,609,0
2024-07-01,124,10,552,0
2024-07-01,124,11,597,0
2024-07-01,124,12,558,1
2024-07-01,124,13,250,0
2024-07-01,124,14,553,1
2024-07-01,124,15,355,0
2024-07-01,125,1,558,0
2024-07-01,125,2,303,0
2024-07-01,125,3,422,0
2024-07-01,125,4,458,0
2024-07-01,125,6,260,0
2024-07-01,125,7,245,0
2024-07-01,125,8,251,0
2024-07-01,125,9,557,0
2024-07-01,125,10,592,1
2024-07-01,125,11,395,0
2024-07-01,125,12,355,0
2024-07-01,125,13,222,1
2024-07-01,125,14,301,0
2024-07-01,125,15,234,0
2024-07-01,126,1,528,0
2024-07-01,126,2,323,0
2024-07-01,126,3,392,0
2024-07-01,126,4,486,1
2024-07-01,126,5,241,0
2024-07-01,126,6,294,0
2024-07-01,126,7,236,0
2024-07-01,126,8,298,0
2024-07-01,126,9,804,1
2024-07-01,126,10,357,0
2024-07-01,126,11,581,1
2024-07-01,126,12,349,0
2024-07-01,126,13,160,0
2024-07-01,126,14,292,0
2024-07-01,126,15,266,0
2024-07-01,127,1,525,0
2024-07-01,127,2,429,1
2024-07-01,127,3,364,0
2024-07-01,127,4,437,0
2024-07-01,127,5,243,0
2024-07-01,127,6,282,0
2024-07-01,127,7,235,0
2024-07-01,127,8,334,1
2024-07-01,127,9,560,0
2024-07-01,127,10,371,0
